"ID odpowiedzi","Data wysłania","Ostatnia strona","Język początkowy","Nasienie","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Czas wypełnienia ankiety wynosi około 5 min]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Ankieta polega na odpowiedzi na różne pytania]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Ankietowany nie ponosi żadnych konsekwencji jeśli odmówi wypełniania ankiety lub się wycofa]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Ankietowany nie jest narażony na żadne RYZYKO oraz DYSKOMFORT związane z udziałem w badaniu]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Udział w ankiecie pozwala na doświadczenie procesu naukowego badania treści reklam]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [Udział w ankiecie jest anonimowy]","W celu zatroszczenia się o najwyższy standard badania i bezpieczeństwo uczestników. Przygotowałem tę świadomą zgodę na udział w badaniu. Pokrywa się ona zgodnie ze standardem 3.10 stowarzyszenia APA [W razie pytań można się kontaktować z osobą odpowiedzialną za te badanie pod adresem khryniewichill@gmail.com]","W celach opisowych ankietowanej próby potrzebuję kilka demograficznych informacji.   Podaj swoją płeć","Jakie masz wykształcenie?","Ile masz lat?","Podaj swój stan cywilny","Czy lubisz oglądać reklamy?","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp1]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp2]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp3]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp4]","W mojej pracy badawczej interesuje mnie to co ludzie chcieliby oglądać w reklamach produktów.  Na przykładzie reklamy marchwi chciałbym poprosić Cię o Twoją opinię na temat tego co byś chciał lub chciała zobaczyć w reklamie marchwi.  Oddaj się chwili fantazji i opisz kilka pierwszych myśli które przychodzą Ci do głowy na temat rzeczy które chciałbyś lub chciałbyś oglądać na reklamie marchwi.  Na ten temat nie ma myśli dobrych i złych. Chodzi o Twoje wolne myśli, skojarzenia, a one rządzą się dowolnością.  Poniższe pytania mogą stanowić dla Ciebie inspiracje do myślenia    Pyt 1: Co byś chciał/a oglądać na reklamach marchwi?  Pyt 2: Jaki miałaby mieć przekaz reklama marchwi?  Pyt 3: Co chciałbyś/abyś by w reklamie marchwi się działo?  Pyt 4: Co byś chciał/a w w takiej reklamie zobaczyć?  Pyt 5: Jakie wartości lub idee miałaby przekazywać reklama promująca marchew? [Odp5]","Jeśli chcesz wziąć udział w losowaniu upominków za udział w ankiecie kliknij Tak ten LINK (jeśli nie działa, to przeklej go do przeglądarki http://superleopard.nazwa.pl/lime/index.php/939311?lang=pl)     Bardzo dziękuję za Twój niezwykle cenny czas :)  Daj znać w komentarzu czy ankieta Ci się podobała, możesz tym zachęcić innych do wypełniania! Pamiętaj! Dobro wraca!   Życzę Ci wszystkiego dobrego!  Pozdrawiam,  Konrad."
"1","","2","pl","1691644500","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Wyższe","23","W związku formalnym/nieformalnym","Tak","","","","","","N/A"
"2","","3","pl","1780578840","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","Ładnie przedstawioną marchew ","Obrana marchew jest zdrową przekąską","Marchew mogłaby powoli spadać otoczona kroplami wody","Po prostu ładną, apetyczną marchew, może na tle natury","Zdrowe odżywianie, zdrowe nawyki i styl życia","N/A"
"3","","2","pl","1667827312","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Wyższe","22","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"4","1980-01-01 00:00:00","4","pl","1701990948","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","20","Singiel","Tak","Soczyste, świeże marchewki","Marchewki są zdrowe i smaczne, można z nich przygotować wiele potraw, soków, deserów itd. ","Nie musi się nic szczególnego dziać ","Spokojna, relaksująca muzyka, ujęcia ekologicznych zbiorów marchwi","Promowanie prozdrowotnych wartości jedzenia warzyw ","Nie"
"5","","3","pl","2077532060","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","20","Singiel","Nie","Zbiory marchwi ","Promowanie warzyw ","Zbiory marchwi","Uśmiechnięte marchewki","Warto jesc marchew","N/A"
"6","","2","pl","745881460","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Średnie","19","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"7","","2","pl","422187550","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Wyższe","22","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"8","","2","pl","1800050532","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Wyższe","24","Singiel","Nie","","","","","","N/A"
"9","1980-01-01 00:00:00","4","pl","436717811","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","20","Singiel","Nie","Dzieci bo to może zachęcić maluchy do jedzenia warzyw ( w tym właśnie marchewki), a także pola i ogrody gdzie można te warzywa sadzić ","Jakie witaminy zawiera i co daje dla organizmu to warzywo ","Hm być może rodzina zbierająca marchewki a następnie dająca do jedzenia dzieciom jako np podwieczorek ","Uśmiechy na twarzach tych dzieci i osób które marchewkę spożywają ","Ze warto jesc warzywa gdyż zawierają wiele witamin niezbędnych do prawidłowego rozwijania się dziecka ","Tak"
"10","","2","pl","115398097","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","20","W związku formalnym/nieformalnym","Nie","","","","","","N/A"
"11","","2","pl","368625232","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","","","","","","N/A"
"12","1980-01-01 00:00:00","4","pl","504043462","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","19","Singiel","Nie","Szczerze mówiąc niczego nie oczekuję.","Że marchew jest zdrowa i smaczna.","Można np. pokazać zastosowania marchwi w różnych przepisach.","To co wyżej.","Otwartość","Tak"
"13","","3","pl","1096186674","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Kobieta","Średnie","18","W związku formalnym/nieformalnym","Tak","świeżą marchew ","kupowanie marchwi od sprawdzonych dostawców, lokalnych rolników","Człowiek, który realnie wyrywa marchew na polu. Przedstawienie bogactwa witamin marchwi i ich wpływ na organizm.","Marchew, grafiki przedstawiające witaminy w niej zawarte","kupowanie od lokalnych sprzedawców, zdrowy tryb życia, zachęcanie do wprowadzenia warzyw (marchwi) do swojego jadłospisu","N/A"
"14","","3","pl","1181218393","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Nie jestem świadom/a","Nie jestem świadom/a","Jestem świadom/a","Nie jestem świadom/a","N/A","Wyższe","22","W związku formalnym/nieformalnym","Nie","Króliczki ","Zdrowa skóra ","Jedzenie marchwi ","Króliczki jedzące marchewki","Warto się zdrowo odżywiać i chrupać marchewk","N/A"
"15","","3","pl","935341560","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Wyższe","24","Singiel","Nie","Marchew, ludzi z ładnymi zębami jedzących marchew, wiejskie krajobrazy","Marchew jest zdrowa i smaczna, korzystnie wpływa na zdrowie, jest naturalnym produktem","Można pokazać proces uprawy marchwi i ludzi, którzy ją jedzą","Proces uprawy marchwi, polską wieś, zdrowych ludzi na marchewkowej diecie","Zdrowie, ekologię, piękno polskiej wsi oraz to, że rolnicy są ważnym elementem gospodarki","N/A"
"16","","3","pl","825901935","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","Średnie","20","W związku formalnym/nieformalnym","Tak","Kuchnia, posiłki ","Zachęcenie do jedzenia warzyw","Trochę komedi i faktów ","Tak jak wyżej ","Odp 2","N/A"
"17","","","pl","1131328088","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"18","","0","pl","518529833","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"19","","1","pl","2054356534","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","","","","N/A","","","","","","N/A"
"20","","1","pl","1563311547","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","N/A","","","","N/A","","","","","","N/A"
"21","","","pl","17539136","","","","","","","","N/A","","","","N/A","","","","","","N/A"
"22","1980-01-01 00:00:00","4","pl","1803316897","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Jestem świadom/a","Mężczyzna","Wyższe","24","Singiel","Nie","Soki","Kształcący","Obrazkowa historia z narratorem ","Pole","Zdrowe żywienie ","Tak"
